filename,width,height,class,xmin,ymin,xmax,ymax
train/frame1340.jpg,1280,720,motorcycle,264,264,795,464
train/frame1340.jpg,1280,720,car,121,121,660,186
train/frame1340.jpg,1280,720,motorcycle,134,134,943,211
train/frame1994.jpg,1280,720,car,215,215,388,385
train/frame1994.jpg,1280,720,car,161,161,416,236
train/frame1994.jpg,1280,720,motorcycle,194,194,733,332
train/frame1994.jpg,1280,720,motorcycle,157,157,555,240
train/frame1994.jpg,1280,720,car,130,130,601,210
train/frame1994.jpg,1280,720,car,125,125,687,180
train/frame1994.jpg,1280,720,car,129,129,799,215
train/frame1994.jpg,1280,720,car,110,110,882,161
train/frame898.jpg,1920,1080,motorcycle,595,595,133,936
train/frame898.jpg,1920,1080,motorcycle,532,532,585,892
train/frame898.jpg,1920,1080,car,169,169,452,412
train/frame1351.jpg,1280,720,motorcycle,399,399,246,716
train/frame1351.jpg,1280,720,motorcycle,314,314,749,550
train/frame1351.jpg,1280,720,motorcycle,314,314,611,539
train/frame1351.jpg,1280,720,motorcycle,266,266,442,501
train/frame1351.jpg,1280,720,car,158,158,422,241
train/frame1351.jpg,1280,720,motorcycle,154,154,539,257
train/frame1351.jpg,1280,720,motorcycle,189,189,726,308
train/frame1351.jpg,1280,720,motorcycle,131,131,949,218
train/frame1351.jpg,1280,720,motorcycle,132,132,822,214
train/frame1351.jpg,1280,720,motorcycle,158,158,1016,266
train/frame1351.jpg,1280,720,car,116,116,668,181
train/frame1351.jpg,1280,720,motorcycle,132,132,584,200
train/frame1905.jpg,1280,720,car,160,160,422,237
train/frame1905.jpg,1280,720,car,148,148,618,251
train/frame1905.jpg,1280,720,car,242,242,417,373
train/frame1905.jpg,1280,720,car,225,225,201,383
train/frame1718.jpg,1280,720,motorcycle,188,188,778,324
train/frame1718.jpg,1280,720,motorcycle,151,151,872,258
train/frame1718.jpg,1280,720,motorcycle,142,142,910,230
train/frame1718.jpg,1280,720,car,161,161,551,253
train/frame1718.jpg,1280,720,truck,189,189,420,354
train/frame1718.jpg,1280,720,car,135,135,822,204
train/frame1718.jpg,1280,720,car,115,115,753,161
train/frame1728.jpg,1280,720,motorcycle,216,216,743,392
train/frame1728.jpg,1280,720,motorcycle,147,147,908,241
train/frame1728.jpg,1280,720,motorcycle,166,166,858,289
train/frame1728.jpg,1280,720,car,135,135,811,222
train/frame1728.jpg,1280,720,car,153,153,585,235
train/frame1728.jpg,1280,720,truck,161,161,500,308
train/frame1739.jpg,1280,720,motorcycle,272,272,676,489
train/frame1739.jpg,1280,720,motorcycle,155,155,899,272
train/frame1739.jpg,1280,720,motorcycle,184,184,841,334
train/frame1739.jpg,1280,720,car,151,151,780,258
train/frame1739.jpg,1280,720,car,157,157,416,239
train/frame1739.jpg,1280,720,truck,147,147,562,278
train/frame1739.jpg,1280,720,car,142,142,614,214
train/frame1739.jpg,1280,720,car,107,107,843,161
train/frame1739.jpg,1280,720,car,114,114,774,151
train/frame1548.jpg,1920,1080,motorcycle,493,493,1836,887
train/frame1548.jpg,1920,1080,motorcycle,596,596,158,936
train/frame1548.jpg,1920,1080,motorcycle,315,315,1079,566
train/frame1548.jpg,1920,1080,bus,368,368,897,860
train/frame1726.jpg,1280,720,motorcycle,211,211,758,377
train/frame1726.jpg,1280,720,motorcycle,161,161,866,287
train/frame1726.jpg,1280,720,motorcycle,147,147,904,237
train/frame1726.jpg,1280,720,car,139,139,805,228
train/frame1726.jpg,1280,720,car,155,155,580,238
train/frame1726.jpg,1280,720,truck,168,168,485,319
train/frame1911.jpg,1280,720,car,142,142,635,241
train/frame1911.jpg,1280,720,car,161,161,423,220
train/frame1911.jpg,1280,720,car,208,208,269,361
train/frame1911.jpg,1280,720,car,215,215,468,330
train/frame1986.jpg,1280,720,car,238,238,313,430
train/frame1986.jpg,1280,720,car,161,161,418,244
train/frame1986.jpg,1280,720,motorcycle,179,179,769,290
train/frame1986.jpg,1280,720,car,139,139,583,214
train/frame1986.jpg,1280,720,motorcycle,165,165,517,256
train/frame1986.jpg,1280,720,car,129,129,676,189
train/frame1769.jpg,1280,720,motorcycle,233,233,851,412
train/frame1769.jpg,1280,720,motorcycle,330,330,680,590
train/frame1769.jpg,1280,720,car,157,157,421,236
train/frame1769.jpg,1280,720,truck,212,212,294,369
train/frame1769.jpg,1280,720,car,261,261,542,497
train/frame1769.jpg,1280,720,motorcycle,139,139,560,206
train/frame1769.jpg,1280,720,truck,120,120,669,214
train/frame1769.jpg,1280,720,car,110,110,836,181
train/frame1349.jpg,1280,720,motorcycle,373,373,297,689
train/frame1349.jpg,1280,720,motorcycle,259,259,472,477
train/frame1349.jpg,1280,720,motorcycle,296,296,630,520
train/frame1349.jpg,1280,720,motorcycle,303,303,760,530
train/frame1349.jpg,1280,720,car,158,158,420,241
train/frame1349.jpg,1280,720,motorcycle,162,162,530,258
train/frame1349.jpg,1280,720,motorcycle,178,178,731,301
train/frame1349.jpg,1280,720,motorcycle,130,130,830,209
train/frame1349.jpg,1280,720,motorcycle,134,134,949,216
train/frame1349.jpg,1280,720,motorcycle,155,155,1016,266
train/frame1349.jpg,1280,720,car,112,112,673,181
train/frame1349.jpg,1280,720,motorcycle,134,134,578,199
train/frame1753.jpg,1280,720,motorcycle,404,404,501,720
train/frame1753.jpg,1280,720,motorcycle,177,177,895,320
train/frame1753.jpg,1280,720,motorcycle,234,234,789,418
train/frame1753.jpg,1280,720,car,158,158,418,242
train/frame1753.jpg,1280,720,car,112,112,842,168
train/frame1753.jpg,1280,720,car,111,111,778,150
train/frame1753.jpg,1280,720,car,114,114,738,146
train/frame1753.jpg,1280,720,motorcycle,150,150,507,227
train/frame1919.jpg,1280,720,car,140,140,657,221
train/frame1919.jpg,1280,720,car,162,162,419,198
train/frame1919.jpg,1280,720,car,198,198,516,308
train/frame1919.jpg,1280,720,car,192,192,339,333
train/frame1900.jpg,1280,720,car,255,255,365,406
train/frame1900.jpg,1280,720,car,153,153,599,257
train/frame1900.jpg,1280,720,car,157,157,421,240
train/frame1720.jpg,1280,720,motorcycle,192,192,781,338
train/frame1720.jpg,1280,720,car,159,159,557,253
train/frame1720.jpg,1280,720,motorcycle,153,153,872,265
train/frame1720.jpg,1280,720,motorcycle,141,141,907,228
train/frame1720.jpg,1280,720,truck,182,182,441,347
train/frame1720.jpg,1280,720,car,141,141,819,211
train/frame1767.jpg,1280,720,motorcycle,226,226,857,395
train/frame1767.jpg,1280,720,motorcycle,313,313,699,567
train/frame1767.jpg,1280,720,car,162,162,419,238
train/frame1767.jpg,1280,720,car,244,244,571,463
train/frame1767.jpg,1280,720,truck,215,215,275,384
train/frame1767.jpg,1280,720,motorcycle,139,139,556,209
train/frame1767.jpg,1280,720,car,115,115,837,179
train/frame1767.jpg,1280,720,truck,125,125,664,216
train/frame1990.jpg,1280,720,car,159,159,419,244
train/frame1990.jpg,1280,720,car,226,226,352,403
train/frame1990.jpg,1280,720,car,129,129,684,184
train/frame1990.jpg,1280,720,motorcycle,184,184,751,309
train/frame1990.jpg,1280,720,motorcycle,168,168,532,249
train/frame1990.jpg,1280,720,car,128,128,808,209
train/frame1990.jpg,1280,720,car,136,136,592,211
train/frame1339.jpg,1280,720,car,155,155,420,234
train/frame1339.jpg,1280,720,motorcycle,164,164,777,261
train/frame1339.jpg,1280,720,motorcycle,176,176,474,282
train/frame1339.jpg,1280,720,motorcycle,257,257,691,437
train/frame1339.jpg,1280,720,motorcycle,264,264,792,453
train/frame1339.jpg,1280,720,motorcycle,212,212,577,388
train/frame1339.jpg,1280,720,motorcycle,120,120,843,197
train/frame1339.jpg,1280,720,motorcycle,151,151,981,258
train/frame1339.jpg,1280,720,motorcycle,145,145,560,209
train/frame1339.jpg,1280,720,car,120,120,658,188
train/frame1339.jpg,1280,720,motorcycle,131,131,941,209
train/frame1339.jpg,1280,720,motorcycle,280,280,473,507
train/frame1749.jpg,1280,720,car,105,105,846,169
train/frame1749.jpg,1280,720,motorcycle,364,364,568,645
train/frame1749.jpg,1280,720,motorcycle,170,170,900,304
train/frame1749.jpg,1280,720,motorcycle,220,220,808,385
train/frame1749.jpg,1280,720,car,155,155,423,241
train/frame1749.jpg,1280,720,motorcycle,151,151,489,230
train/frame1749.jpg,1280,720,car,170,170,734,300
train/frame1749.jpg,1280,720,truck,139,139,591,242
train/frame1749.jpg,1280,720,car,113,113,781,153
train/frame1749.jpg,1280,720,car,112,112,734,145
train/frame1347.jpg,1280,720,motorcycle,346,346,332,642
train/frame1347.jpg,1280,720,motorcycle,246,246,496,458
train/frame1347.jpg,1280,720,motorcycle,292,292,768,518
train/frame1347.jpg,1280,720,motorcycle,291,291,642,504
train/frame1347.jpg,1280,720,motorcycle,178,178,741,296
train/frame1347.jpg,1280,720,motorcycle,164,164,523,259
train/frame1347.jpg,1280,720,car,151,151,419,238
train/frame1347.jpg,1280,720,motorcycle,130,130,577,203
train/frame1347.jpg,1280,720,car,116,116,665,182
train/frame1347.jpg,1280,720,motorcycle,127,127,830,209
train/frame1347.jpg,1280,720,motorcycle,130,130,955,220
train/frame1347.jpg,1280,720,motorcycle,155,155,1011,272
train/frame1360.jpg,1280,720,motorcycle,368,368,701,650
train/frame1360.jpg,1280,720,motorcycle,376,376,526,651
train/frame1360.jpg,1280,720,motorcycle,341,341,282,638
train/frame1360.jpg,1280,720,motorcycle,211,211,654,357
train/frame1360.jpg,1280,720,motorcycle,141,141,946,234
train/frame1360.jpg,1280,720,motorcycle,142,142,803,230
train/frame1360.jpg,1280,720,motorcycle,146,146,581,238
train/frame1360.jpg,1280,720,car,158,158,423,239
train/frame1360.jpg,1280,720,car,114,114,684,174
train/frame1995.jpg,1280,720,motorcycle,198,198,728,337
train/frame1995.jpg,1280,720,car,211,211,397,381
train/frame1995.jpg,1280,720,car,161,161,421,237
train/frame1995.jpg,1280,720,motorcycle,153,153,558,243
train/frame1995.jpg,1280,720,car,125,125,687,182
train/frame1995.jpg,1280,720,car,130,130,601,207
train/frame1995.jpg,1280,720,car,133,133,801,221
train/frame1490.jpg,1920,1080,motorcycle,595,595,138,934
train/frame1490.jpg,1920,1080,truck,391,391,922,881
train/frame1490.jpg,1920,1080,motorcycle,254,254,601,405
train/frame1998.jpg,1280,720,car,210,210,423,361
train/frame1998.jpg,1280,720,motorcycle,208,208,711,363
train/frame1998.jpg,1280,720,car,124,124,690,175
train/frame1998.jpg,1280,720,motorcycle,150,150,566,231
train/frame1998.jpg,1280,720,car,157,157,420,232
train/frame1998.jpg,1280,720,car,127,127,606,205
train/frame1998.jpg,1280,720,car,131,131,795,222
train/frame1920.jpg,1280,720,car,136,136,659,220
train/frame1920.jpg,1280,720,car,196,196,519,301
train/frame1920.jpg,1280,720,car,194,194,344,335
train/frame1920.jpg,1280,720,car,161,161,377,228
train/frame1774.jpg,1280,720,motorcycle,251,251,833,454
train/frame1774.jpg,1280,720,motorcycle,374,374,622,685
train/frame1774.jpg,1280,720,car,159,159,418,240
train/frame1774.jpg,1280,720,truck,196,196,339,343
train/frame1774.jpg,1280,720,car,299,299,459,597
train/frame1774.jpg,1280,720,motorcycle,136,136,572,204
train/frame1774.jpg,1280,720,truck,114,114,683,210
train/frame1774.jpg,1280,720,car,115,115,834,186
train/frame2004.jpg,1280,720,motorcycle,241,241,661,416
train/frame2004.jpg,1280,720,motorcycle,305,305,83,498
train/frame2004.jpg,1280,720,car,198,198,456,344
train/frame2004.jpg,1280,720,car,140,140,779,238
train/frame2004.jpg,1280,720,motorcycle,148,148,590,222
train/frame2004.jpg,1280,720,car,126,126,615,204
train/frame2004.jpg,1280,720,car,122,122,689,176
train/frame2004.jpg,1280,720,car,115,115,884,169
train/frame2004.jpg,1280,720,car,108,108,767,146
train/frame1737.jpg,1280,720,motorcycle,261,261,688,466
train/frame1737.jpg,1280,720,motorcycle,155,155,908,266
train/frame1737.jpg,1280,720,motorcycle,182,182,845,326
train/frame1737.jpg,1280,720,car,147,147,785,251
train/frame1737.jpg,1280,720,car,103,103,846,164
train/frame1737.jpg,1280,720,car,109,109,770,147
train/frame1737.jpg,1280,720,car,150,150,607,222
train/frame1737.jpg,1280,720,truck,151,151,553,280
train/frame1737.jpg,1280,720,car,157,157,407,238
train/frame1909.jpg,1280,720,car,145,145,630,243
train/frame1909.jpg,1280,720,car,160,160,422,230
train/frame1909.jpg,1280,720,car,218,218,451,353
train/frame1909.jpg,1280,720,car,215,215,252,365
train/frame1760.jpg,1280,720,car,150,150,419,250
train/frame1760.jpg,1280,720,motorcycle,200,200,876,354
train/frame1760.jpg,1280,720,car,203,203,651,388
train/frame1760.jpg,1280,720,motorcycle,268,268,749,477
train/frame1760.jpg,1280,720,motorcycle,143,143,537,216
train/frame1760.jpg,1280,720,car,108,108,837,173
train/frame1760.jpg,1280,720,truck,245,245,187,424
train/frame1760.jpg,1280,720,car,114,114,741,146
train/frame1760.jpg,1280,720,car,111,111,779,150
train/frame1760.jpg,1280,720,truck,132,132,643,208
train/frame1901.jpg,1280,720,car,151,151,606,253
train/frame1901.jpg,1280,720,car,159,159,419,238
train/frame1901.jpg,1280,720,car,253,253,382,398
train/frame1913.jpg,1280,720,car,144,144,644,231
train/frame1913.jpg,1280,720,car,212,212,478,329
train/frame1913.jpg,1280,720,car,207,207,295,354
train/frame1913.jpg,1280,720,car,162,162,423,211
train/frame2000.jpg,1280,720,motorcycle,215,215,695,382
train/frame2000.jpg,1280,720,car,200,200,432,350
train/frame2000.jpg,1280,720,motorcycle,152,152,575,232
train/frame2000.jpg,1280,720,car,136,136,788,235
train/frame2000.jpg,1280,720,car,163,163,417,226
train/frame2000.jpg,1280,720,car,127,127,609,203
train/frame2000.jpg,1280,720,car,122,122,692,179
train/frame2000.jpg,1280,720,car,116,116,883,164
train/frame1348.jpg,1280,720,motorcycle,365,365,318,665
train/frame1348.jpg,1280,720,motorcycle,247,247,481,470
train/frame1348.jpg,1280,720,motorcycle,292,292,639,514
train/frame1348.jpg,1280,720,motorcycle,291,291,770,532
train/frame1348.jpg,1280,720,motorcycle,180,180,743,301
train/frame1348.jpg,1280,720,motorcycle,153,153,419,239
train/frame1348.jpg,1280,720,motorcycle,162,162,524,261
train/frame1348.jpg,1280,720,motorcycle,128,128,832,208
train/frame1348.jpg,1280,720,motorcycle,130,130,950,220
train/frame1348.jpg,1280,720,motorcycle,158,158,1014,272
train/frame1348.jpg,1280,720,motorcycle,131,131,580,203
train/frame1348.jpg,1280,720,car,119,119,668,178
train/frame1346.jpg,1280,720,motorcycle,339,339,362,622
train/frame1346.jpg,1280,720,motorcycle,241,241,510,449
train/frame1346.jpg,1280,720,motorcycle,281,281,651,495
train/frame1346.jpg,1280,720,motorcycle,282,282,774,512
train/frame1346.jpg,1280,720,car,151,151,423,242
train/frame1346.jpg,1280,720,motorcycle,166,166,519,262
train/frame1346.jpg,1280,720,motorcycle,174,174,749,285
train/frame1346.jpg,1280,720,motorcycle,128,128,834,211
train/frame1346.jpg,1280,720,motorcycle,128,128,949,220
train/frame1346.jpg,1280,720,motorcycle,153,153,1007,269
train/frame1346.jpg,1280,720,motorcycle,127,127,576,207
train/frame1346.jpg,1280,720,car,119,119,668,180
train/frame1775.jpg,1280,720,motorcycle,266,266,826,466
train/frame1775.jpg,1280,720,motorcycle,387,387,601,712
train/frame1775.jpg,1280,720,car,162,162,419,238
train/frame1775.jpg,1280,720,truck,195,195,352,336
train/frame1775.jpg,1280,720,car,314,314,436,626
train/frame1775.jpg,1280,720,motorcycle,137,137,574,202
train/frame1775.jpg,1280,720,car,114,114,834,181
train/frame1775.jpg,1280,720,truck,116,116,683,207
train/frame1706.jpg,1280,720,motorcycle,315,315,724,557
train/frame1706.jpg,1280,720,motorcycle,164,164,807,276
train/frame1706.jpg,1280,720,truck,224,224,287,446
train/frame1706.jpg,1280,720,car,182,182,503,287
train/frame1706.jpg,1280,720,car,114,114,746,168
train/frame1706.jpg,1280,720,motorcycle,149,149,881,238
train/frame1706.jpg,1280,720,car,123,123,846,182
train/frame1706.jpg,1280,720,car,164,164,370,220
train/frame1706.jpg,1280,720,motorcycle,135,135,916,207
train/frame1772.jpg,1280,720,motorcycle,248,248,840,433
train/frame1772.jpg,1280,720,motorcycle,354,354,642,648
train/frame1772.jpg,1280,720,car,159,159,421,238
train/frame1772.jpg,1280,720,truck,203,203,330,344
train/frame1772.jpg,1280,720,car,281,281,495,556
train/frame1772.jpg,1280,720,motorcycle,139,139,570,204
train/frame1772.jpg,1280,720,car,114,114,833,179
train/frame1772.jpg,1280,720,truck,120,120,677,209
train/frame1008.jpg,1920,1080,motorcycle,368,368,1163,687
train/frame1008.jpg,1920,1080,motorcycle,395,395,1665,740
train/frame1008.jpg,1920,1080,motorcycle,283,283,846,503
train/frame1008.jpg,1920,1080,motorcycle,707,707,1611,1076
train/frame1008.jpg,1920,1080,motorcycle,660,660,687,1060
train/frame1008.jpg,1920,1080,car,436,436,811,817
train/frame1008.jpg,1920,1080,car,223,223,336,409
train/frame1008.jpg,1920,1080,motorcycle,587,587,148,940
train/frame1008.jpg,1920,1080,motorcycle,309,309,660,434
train/frame1735.jpg,1280,720,motorcycle,250,250,705,450
train/frame1735.jpg,1280,720,motorcycle,154,154,905,259
train/frame1735.jpg,1280,720,motorcycle,180,180,853,316
train/frame1735.jpg,1280,720,car,139,139,781,247
train/frame1735.jpg,1280,720,car,147,147,607,226
train/frame1735.jpg,1280,720,truck,150,150,543,288
train/frame1735.jpg,1280,720,car,157,157,391,238
train/frame1735.jpg,1280,720,car,103,103,846,162
train/frame1735.jpg,1280,720,car,112,112,768,145
train/frame1916.jpg,1280,720,car,137,137,649,224
train/frame1916.jpg,1280,720,car,157,157,418,205
train/frame1916.jpg,1280,720,car,204,204,324,343
train/frame1916.jpg,1280,720,car,205,205,500,317
train/frame1357.jpg,1280,720,motorcycle,351,351,560,612
train/frame1357.jpg,1280,720,motorcycle,314,314,338,582
train/frame1357.jpg,1280,720,motorcycle,351,351,718,614
train/frame1357.jpg,1280,720,car,158,158,419,242
train/frame1357.jpg,1280,720,motorcycle,203,203,678,342
train/frame1357.jpg,1280,720,motorcycle,153,153,569,243
train/frame1357.jpg,1280,720,motorcycle,137,137,812,224
train/frame1357.jpg,1280,720,motorcycle,137,137,945,226
train/frame1357.jpg,1280,720,car,114,114,680,176
train/frame1357.jpg,1280,720,motorcycle,132,132,596,195
train/frame1770.jpg,1280,720,motorcycle,237,237,848,415
train/frame1770.jpg,1280,720,car,157,157,419,238
train/frame1770.jpg,1280,720,motorcycle,338,338,664,609
train/frame1770.jpg,1280,720,truck,204,204,299,353
train/frame1770.jpg,1280,720,car,262,262,527,519
train/frame1770.jpg,1280,720,motorcycle,137,137,564,208
train/frame1770.jpg,1280,720,car,116,116,838,179
train/frame1770.jpg,1280,720,truck,121,121,671,213
train/frame1297.jpg,1920,1080,motorcycle,594,594,148,932
train/frame1297.jpg,1920,1080,motorcycle,340,340,905,609
train/frame1297.jpg,1920,1080,motorcycle,574,574,1585,987
train/frame1297.jpg,1920,1080,motorcycle,221,221,452,407
train/frame1297.jpg,1920,1080,motorcycle,173,173,156,307
train/frame1914.jpg,1280,720,car,141,141,644,230
train/frame1914.jpg,1280,720,car,156,156,422,211
train/frame1914.jpg,1280,720,car,201,201,308,356
train/frame1914.jpg,1280,720,car,205,205,487,322
train/frame1976.jpg,1280,720,car,279,279,208,505
train/frame1976.jpg,1280,720,motorcycle,183,183,459,283
train/frame1976.jpg,1280,720,motorcycle,154,154,797,251
train/frame1976.jpg,1280,720,car,140,140,567,229
train/frame1976.jpg,1280,720,car,156,156,403,238
train/frame1976.jpg,1280,720,car,135,135,664,196
train/frame1976.jpg,1280,720,car,108,108,748,173
train/frame1417.jpg,1920,1080,motorcycle,421,421,456,740
train/frame1417.jpg,1920,1080,motorcycle,368,368,1334,668
train/frame1417.jpg,1920,1080,motorcycle,215,215,934,617
train/frame1417.jpg,1920,1080,motorcycle,590,590,150,942
train/frame1417.jpg,1920,1080,motorcycle,174,174,203,317
train/frame1649.jpg,1920,1080,truck,501,501,1632,1080
train/frame1649.jpg,1920,1080,motorcycle,592,592,156,934
train/frame1649.jpg,1920,1080,car,248,248,952,556
train/frame1649.jpg,1920,1080,motorcycle,266,266,234,472
train/frame1649.jpg,1920,1080,motorcycle,207,207,487,393
train/frame1649.jpg,1920,1080,motorcycle,209,209,254,372
train/frame1733.jpg,1280,720,motorcycle,235,235,718,428
train/frame1733.jpg,1280,720,motorcycle,150,150,904,250
train/frame1733.jpg,1280,720,motorcycle,174,174,850,309
train/frame1733.jpg,1280,720,motorcycle,138,138,793,235
train/frame1733.jpg,1280,720,car,146,146,599,228
train/frame1733.jpg,1280,720,truck,159,159,530,296
train/frame1733.jpg,1280,720,car,105,105,847,161
train/frame1733.jpg,1280,720,car,112,112,768,146
train/frame1733.jpg,1280,720,car,158,158,381,234
train/frame1993.jpg,1280,720,car,218,218,377,388
train/frame1993.jpg,1280,720,car,163,163,414,236
train/frame1993.jpg,1280,720,motorcycle,160,160,550,242
train/frame1993.jpg,1280,720,car,130,130,598,209
train/frame1993.jpg,1280,720,motorcycle,188,188,737,326
train/frame1993.jpg,1280,720,car,127,127,690,183
train/frame1993.jpg,1280,720,car,130,130,806,215
train/frame1863.jpg,1280,720,car,156,156,421,239
train/frame1863.jpg,1280,720,car,234,234,360,412
train/frame1863.jpg,1280,720,car,214,214,659,390
train/frame1354.jpg,1280,720,motorcycle,332,332,584,574
train/frame1354.jpg,1280,720,motorcycle,330,330,741,584
train/frame1354.jpg,1280,720,motorcycle,291,291,393,537
train/frame1354.jpg,1280,720,car,154,154,420,242
train/frame1354.jpg,1280,720,motorcycle,193,193,700,327
train/frame1354.jpg,1280,720,motorcycle,134,134,818,216
train/frame1354.jpg,1280,720,motorcycle,134,134,949,227
train/frame1354.jpg,1280,720,motorcycle,454,454,155,715
train/frame1354.jpg,1280,720,motorcycle,151,151,555,250
train/frame1354.jpg,1280,720,motorcycle,132,132,587,199
train/frame1354.jpg,1280,720,car,118,118,678,178
train/frame1037.jpg,1280,720,car,158,158,855,294
train/frame1037.jpg,1280,720,car,160,160,419,236
train/frame1037.jpg,1280,720,motorcycle,424,424,450,708
train/frame1037.jpg,1280,720,motorcycle,134,134,611,183
train/frame1741.jpg,1280,720,motorcycle,157,157,901,276
train/frame1741.jpg,1280,720,motorcycle,285,285,662,511
train/frame1741.jpg,1280,720,motorcycle,197,197,834,346
train/frame1741.jpg,1280,720,car,155,155,773,266
train/frame1741.jpg,1280,720,car,111,111,845,164
train/frame1741.jpg,1280,720,car,161,161,418,238
train/frame1741.jpg,1280,720,car,114,114,777,154
train/frame1741.jpg,1280,720,truck,146,146,580,266
train/frame1741.jpg,1280,720,car,143,143,615,214
train/frame1712.jpg,1280,720,motorcycle,381,381,657,674
train/frame1712.jpg,1280,720,motorcycle,170,170,801,303
train/frame1712.jpg,1280,720,car,169,169,528,274
train/frame1712.jpg,1280,720,truck,200,200,362,397
train/frame1712.jpg,1280,720,car,153,153,388,235
train/frame1712.jpg,1280,720,motorcycle,146,146,884,249
train/frame1712.jpg,1280,720,motorcycle,120,120,915,223
train/frame1712.jpg,1280,720,car,122,122,832,196
train/frame1712.jpg,1280,720,car,111,111,753,168
train/frame1925.jpg,1280,720,car,136,136,672,214
train/frame1925.jpg,1280,720,car,181,181,542,290
train/frame1925.jpg,1280,720,car,196,196,377,325
train/frame1980.jpg,1280,720,car,160,160,421,243
train/frame1980.jpg,1280,720,car,263,263,247,471
train/frame1980.jpg,1280,720,motorcycle,166,166,788,268
train/frame1980.jpg,1280,720,motorcycle,175,175,486,270
train/frame1980.jpg,1280,720,car,138,138,572,223
train/frame1980.jpg,1280,720,car,131,131,673,190
train/frame1980.jpg,1280,720,car,108,108,742,166
train/frame2005.jpg,1280,720,motorcycle,243,243,654,426
train/frame2005.jpg,1280,720,motorcycle,299,299,95,488
train/frame2005.jpg,1280,720,car,192,192,465,336
train/frame2005.jpg,1280,720,car,142,142,775,240
train/frame2005.jpg,1280,720,motorcycle,148,148,597,225
train/frame2005.jpg,1280,720,car,127,127,619,203
train/frame2005.jpg,1280,720,car,120,120,877,168
train/frame2005.jpg,1280,720,car,120,120,687,171
train/frame2005.jpg,1280,720,car,108,108,766,142
train/frame1927.jpg,1280,720,car,133,133,676,211
train/frame1927.jpg,1280,720,car,180,180,551,284
train/frame1927.jpg,1280,720,car,183,183,382,318
train/frame1740.jpg,1280,720,motorcycle,155,155,899,277
train/frame1740.jpg,1280,720,motorcycle,196,196,838,337
train/frame1740.jpg,1280,720,motorcycle,280,280,672,503
train/frame1740.jpg,1280,720,car,151,151,777,258
train/frame1740.jpg,1280,720,car,104,104,849,159
train/frame1740.jpg,1280,720,car,161,161,419,243
train/frame1740.jpg,1280,720,car,139,139,616,216
train/frame1740.jpg,1280,720,truck,143,143,566,269
train/frame1740.jpg,1280,720,car,108,108,778,153
train/frame1743.jpg,1280,720,motorcycle,301,301,635,538
train/frame1743.jpg,1280,720,motorcycle,166,166,897,282
train/frame1743.jpg,1280,720,motorcycle,201,201,831,353
train/frame1743.jpg,1280,720,car,151,151,760,272
train/frame1743.jpg,1280,720,car,100,100,845,165
train/frame1743.jpg,1280,720,car,159,159,420,243
train/frame1743.jpg,1280,720,car,116,116,777,153
train/frame1743.jpg,1280,720,truck,139,139,582,261
train/frame1743.jpg,1280,720,car,139,139,620,209
train/frame1352.jpg,1280,720,motorcycle,273,273,426,515
train/frame1352.jpg,1280,720,motorcycle,419,419,212,718
train/frame1352.jpg,1280,720,motorcycle,320,320,601,550
train/frame1352.jpg,1280,720,motorcycle,322,322,745,561
train/frame1352.jpg,1280,720,motorcycle,191,191,712,315
train/frame1352.jpg,1280,720,car,157,157,422,239
train/frame1352.jpg,1280,720,motorcycle,154,154,545,255
train/frame1352.jpg,1280,720,motorcycle,131,131,822,214
train/frame1352.jpg,1280,720,motorcycle,134,134,951,220
train/frame1352.jpg,1280,720,motorcycle,161,161,1020,270
train/frame1352.jpg,1280,720,motorcycle,132,132,588,203
train/frame1352.jpg,1280,720,car,116,116,676,178
train/frame1744.jpg,1280,720,motorcycle,165,165,900,285
train/frame1744.jpg,1280,720,motorcycle,301,301,628,551
train/frame1744.jpg,1280,720,motorcycle,204,204,826,364
train/frame1744.jpg,1280,720,car,159,159,757,280
train/frame1744.jpg,1280,720,car,154,154,420,239
train/frame1744.jpg,1280,720,truck,141,141,584,255
train/frame1744.jpg,1280,720,car,137,137,624,209
train/frame1744.jpg,1280,720,motorcycle,162,162,465,241
train/frame1744.jpg,1280,720,car,103,103,845,165
train/frame1744.jpg,1280,720,car,114,114,780,155
train/frame1744.jpg,1280,720,car,111,111,734,147
train/frame1975.jpg,1280,720,car,286,286,189,510
train/frame1975.jpg,1280,720,motorcycle,181,181,449,283
train/frame1975.jpg,1280,720,car,161,161,392,241
train/frame1975.jpg,1280,720,car,140,140,558,230
train/frame1975.jpg,1280,720,car,136,136,663,198
train/frame1975.jpg,1280,720,motorcycle,151,151,799,246
train/frame1727.jpg,1280,720,motorcycle,215,215,750,381
train/frame1727.jpg,1280,720,motorcycle,165,165,861,282
train/frame1727.jpg,1280,720,motorcycle,141,141,908,243
train/frame1727.jpg,1280,720,car,137,137,807,226
train/frame1727.jpg,1280,720,car,149,149,581,234
train/frame1727.jpg,1280,720,truck,168,168,491,316
train/frame1724.jpg,1280,720,motorcycle,204,204,761,359
train/frame1724.jpg,1280,720,motorcycle,161,161,866,282
train/frame1724.jpg,1280,720,motorcycle,147,147,910,235
train/frame1724.jpg,1280,720,car,155,155,573,239
train/frame1724.jpg,1280,720,truck,168,168,469,328
train/frame1724.jpg,1280,720,car,137,137,812,215
train/frame1979.jpg,1280,720,motorcycle,163,163,794,264
train/frame1979.jpg,1280,720,car,267,267,238,474
